phase,lag,mean,p_value,ci_low,ci_high,n
2,13,0.22891334957584947,0.001,0.0880990314155922,0.3661862534968596,6275
2,14,0.153520045083293,0.0308,0.015239874216141069,0.2913373051023778,6050
2,15,0.07015396191744899,0.3248,-0.07524852396216244,0.21526126945456733,5800
2,16,0.16806144076885562,0.024,0.021455871344756388,0.3196553194422538,5625
2,17,0.17715531373176488,0.0158,0.028307307284057562,0.32973635685040836,5450
2,18,0.07072915207937462,0.3446,-0.08687783989327803,0.22191297519594666,5350
2,19,-0.02577848144356826,0.7428,-0.18470726810712756,0.12560206877186791,5275
2,20,0.07910277813555902,0.3058,-0.07513939634525482,0.2344507849501702,5200
2,21,0.2318420417006121,0.0028,0.08012203650566938,0.38660880914273577,5150
2,22,0.22570316432144286,0.0036,0.06875237383610777,0.38454656571503104,5075
2,23,0.1891563875685377,0.0142,0.031397117215095235,0.35090889757830196,4950
2,24,0.04807968238446282,0.5522,-0.10830455725611245,0.21159431955624797,4825
2,25,-0.07467416498304813,0.3406,-0.2371808014161509,0.0888356042828805,4725
2,26,-0.04630271369665359,0.5682,-0.19533352116275096,0.11009943862704503,4650
2,27,-0.022556075698603073,0.7812,-0.1755613609276555,0.1384626776899028,4600
2,28,-0.03307958034572486,0.6816,-0.18003244525875467,0.12183197703377466,4550
2,29,0.0720545981044767,0.3794,-0.07596535611055823,0.23252983127585894,4450
2,30,0.194576855244735,0.017,0.04514390668383692,0.3518929790143701,4350
2,31,0.043945621986409195,0.602,-0.10993970226153145,0.19892945122895256,4275
2,32,0.050866259379094725,0.555,-0.10756928350686933,0.20811797339764396,4250
2,33,-0.05702681198945025,0.4968,-0.21594445556500722,0.09649871854046546,4225
2,34,-0.28277977346612865,0.001,-0.4327232363672231,-0.12585056209896917,4200
2,35,-0.39199425044223984,0.0,-0.5463105089250186,-0.24008539212237498,4150
2,36,-0.38768571971061416,0.0002,-0.5419083232484319,-0.22515691018427336,4075
2,37,-0.5003873769070171,0.0,-0.6465194922318221,-0.3452862582089594,3950
2,38,-0.5231729721807855,0.0,-0.6718582544078489,-0.36740006809631864,3875
2,39,-0.5575117631855692,0.0,-0.7186788982297437,-0.39637112172401806,3825
2,40,-0.5442123075724576,0.0,-0.7051103898775116,-0.38412962381109,3800
2,41,-0.5889918134080449,0.0,-0.7514626910089905,-0.4266449264919594,3775
2,42,-0.5206595765366844,0.0,-0.6918780387852695,-0.35444751684244163,3725
2,43,-0.44542604734662194,0.0,-0.6155348545578762,-0.27609278669650017,3675
2,44,-0.27408136884479,0.0034,-0.4449013968301896,-0.09851181605557523,3625
2,45,-0.04458397694777266,0.6236,-0.2259136119637696,0.1336178756696635,3525
2,46,0.0592430211989095,0.5336,-0.13052928114007317,0.24812379543237154,3425
2,47,0.18899685193712132,0.0472,0.0010483705783303182,0.383408270461277,3325
2,48,0.261714504519929,0.0088,0.07018977381971075,0.4576435094972058,3250
2,49,0.2937957333294093,0.0024,0.09645550425336234,0.4953586673804252,3175
2,50,0.21994865616995538,0.0242,0.020694382452236496,0.41843244112616007,3150
2,51,0.04273959460101712,0.66,-0.1616289649720165,0.2379649290472975,3125
2,52,-0.09306418328322165,0.353,-0.29136241957135384,0.0949919755238661,3075
2,53,-0.0019151923272421906,0.9848,-0.19365851715229607,0.19888409970440885,3000
2,54,0.08038961932259585,0.4064,-0.11365942068414885,0.2786099631167073,2950
2,55,0.17074306585207616,0.0912,-0.028199572263911787,0.3725180008808367,2900
2,56,0.24721151283415577,0.0142,0.04419562341662467,0.4600936088364798,2825
2,57,0.20606221256682733,0.0446,-0.0050778972109255084,0.4226559089220352,2750
2,58,0.1216470401934976,0.2486,-0.08573182231307043,0.33003748613038464,2650
2,59,-0.044566709066189335,0.676,-0.26167464801240353,0.16646165831859744,2550
2,60,-0.2978105666634474,0.0052,-0.5103598679932023,-0.08848956876214761,2425
3,0,0.28232213287982255,0.001,0.11241848279096181,0.4566220063189301,3925
3,1,0.3387600482156169,0.0004,0.16860675441669015,0.5096363321863072,3925
3,2,0.44184817810487187,0.0,0.2750466699882173,0.6064079332082908,3875
3,3,0.44970806296475785,0.0,0.27537399104481536,0.6269658750609036,3825
3,4,0.2524837514049221,0.0046,0.0791946481840891,0.4202780727507345,3725
3,5,0.2322665470038456,0.011,0.05971183360468592,0.41146738819255174,3600
3,6,0.14833434132343884,0.1034,-0.022547608476774512,0.3183902189146639,3525
3,7,0.05167444527167753,0.566,-0.11691968632768925,0.2321959118612926,3475
3,8,0.18472579937329386,0.0454,0.0027160757595824435,0.36007863245477834,3425
3,9,0.08209563803551151,0.3676,-0.10362308699639398,0.2674038813955571,3400
3,10,-0.028875689469737634,0.7606,-0.21141434073623674,0.1554436468965295,3375
3,11,0.003162885918964543,0.971,-0.18464971195714233,0.19257451517055496,3350
3,12,0.006279080023314659,0.9478,-0.19377613291665796,0.19574414196921316,3300
3,13,-0.01342247779526926,0.8924,-0.20388108778247277,0.18710548032191268,3250
3,14,0.17809673606861198,0.0682,-0.023466804979882135,0.3710154569660222,3200
3,15,0.26310519398055954,0.0068,0.06804779641769972,0.4526808303222476,3175
3,16,0.1276992100399917,0.1812,-0.062423341313454936,0.3265601240186425,3150
3,17,0.02196726412157563,0.823,-0.17118611837431663,0.21623314271912675,3125
3,18,0.15267481339924896,0.1274,-0.03970511189700442,0.3512872919876641,3100
3,19,0.11976553893215838,0.221,-0.07938968063502332,0.31185569430392013,3075
3,20,0.02321944108064181,0.8032,-0.17152700695995424,0.22532395393228874,3050
3,21,-0.018363471254929573,0.8534,-0.20298352695274224,0.17382295640765635,3050
3,22,0.13500618886131913,0.1674,-0.05957583287063431,0.33499615922690734,3025
