phase,lag,mean,p_value,ci_low,ci_high,n
6,14,0.7190908161607429,0.0,0.6120189003038186,0.8275187058630967,5875
6,15,0.6714336235174213,0.0,0.5611479478935378,0.7788389788675861,5775
6,16,0.7375818320386124,0.0,0.6283144854344054,0.8443356402840545,5700
6,17,0.6925486564627537,0.0,0.5818060135075434,0.8009576639757777,5575
6,18,0.5058543979183363,0.0,0.4015961130725895,0.612937196319668,5425
6,19,0.23826005186369367,0.0,0.13244796311236093,0.3401331781980249,5375
6,20,0.0017545929363591715,0.9734,-0.10001145043301427,0.10297229874348723,5325
6,21,-0.08591920521648574,0.1444,-0.18973058384756278,0.021924506812000706,5275
6,22,-0.081597074308151,0.1724,-0.1875223938063073,0.028964751434233018,5225
6,23,-0.14972167544216258,0.0102,-0.2571737835088635,-0.039694920344537005,5150
6,24,-0.21009744333406422,0.0,-0.316237519777294,-0.1036679990647424,5050
6,25,-0.19757226780753784,0.001,-0.3111234708587817,-0.08838609544749673,4950
7,0,0.09743800621961969,0.0288,0.010120280090831012,0.18516014249340323,9075
7,1,0.012509330835714703,0.7772,-0.07049601601069545,0.0976018546625741,8875
7,2,-0.0018790635711054401,0.9664,-0.08879630668255566,0.08182696064209277,8675
7,3,0.12736272115632638,0.006,0.03574914279240014,0.2125659221459881,8550
7,4,0.28620245760547025,0.0,0.20017066013988258,0.3752169056071787,8425
7,5,0.4023211197010079,0.0,0.3121787487706927,0.49211259695137843,8325
7,6,0.4819677857246251,0.0,0.39368872769509816,0.5715162719343666,8250
7,7,0.5381189282154295,0.0,0.45067058773088053,0.6259726053958695,8175
7,8,0.5091389799966719,0.0,0.42230247132752724,0.596856046660538,8125
7,9,0.41392708628134983,0.0,0.3242692475849107,0.499292487534282,8050
7,10,0.3921240314980107,0.0,0.3050232433827566,0.4805442751828335,7975
7,11,0.33770054544814093,0.0,0.2503612313721488,0.42485429520187057,7900
7,12,0.2486587056950875,0.0,0.16129442457604318,0.3415012874890204,7850
7,13,0.12303222701511532,0.013,0.035514372005101054,0.21269153493430779,7775
7,14,0.024964018656345673,0.6002,-0.06320435824645085,0.1153374477495776,7700
7,15,-0.07988394677901652,0.1016,-0.1695801766121861,0.007189241563328681,7625
7,16,-0.2431998789069167,0.0,-0.3290245386179129,-0.15227922647243158,7525
7,17,-0.35111995238981897,0.0,-0.4405028718011002,-0.2632513548182009,7425
7,18,-0.34297445943909827,0.0,-0.433756381055252,-0.24579112536931216,7350
7,19,-0.2246196453223793,0.0,-0.31976680898763044,-0.13000767917274117,7200
7,20,-0.1285239365538642,0.01,-0.2294343376041551,-0.03128376867420998,7050
7,21,-0.10410964563333668,0.0402,-0.20304160533686907,-0.005483790211912044,6925
7,22,-0.09275536781894794,0.07,-0.18956839449105556,0.006315811443737916,6750
7,23,-0.045357402035044306,0.3962,-0.14103203326888716,0.055341287653786896,6500
7,24,-0.0395917192496537,0.4518,-0.13677191690008342,0.06016430823842761,6275
7,25,0.0444401368935902,0.409,-0.055397497008069396,0.14517012955583067,6075
8,0,0.3191618840253188,0.0,0.20519877308528633,0.42737519957871495,5725
8,1,0.3366584165251098,0.0,0.22774122283411422,0.4481756284963264,5675
8,2,0.34960766404935667,0.0,0.24092235753393015,0.4609219704424105,5600
8,3,0.23425453900784227,0.0002,0.11944500374661088,0.346782688060527,5500
8,4,0.048808606720527684,0.4022,-0.05972879582363537,0.15633207685918887,5400
8,5,0.016533069647178943,0.7728,-0.09610670980163351,0.1245757962475444,5250
8,6,0.026140749141917732,0.6594,-0.08667320133529288,0.14278194885954662,5125
8,7,-0.008516344207940186,0.8878,-0.122718033741868,0.10907017810691398,5050
8,8,-0.03139313579931579,0.6058,-0.14851030399452872,0.08060921475150475,4975
8,9,-0.015779141256640903,0.7906,-0.13186538470759215,0.10355609007210442,4900
8,10,-0.11621887884730411,0.0546,-0.2342002409296916,-0.000641512584218379,4850
8,11,-0.13663715030012555,0.0264,-0.2519707290256759,-0.012264419013784316,4775
8,12,-0.06438630745114185,0.2978,-0.18514621970748055,0.05859876040127472,4725
8,13,-0.017073696505445515,0.7804,-0.13548209973278658,0.10177081179823398,4650
8,14,-0.02654399626758068,0.6596,-0.14400356710833967,0.09381673990158741,4600
8,15,-0.06769040148362133,0.2818,-0.1895930616875486,0.054125134540159096,4575
8,16,-0.15536265641682273,0.0124,-0.27398668550070093,-0.03417005859948893,4525
8,17,-0.20815379661769076,0.0008,-0.3276480000151393,-0.08699425341895993,4475
8,18,-0.29179279898132576,0.0,-0.4135047687217214,-0.1722894290954083,4375
8,19,-0.2745451074725071,0.0,-0.3893476609338068,-0.15624103911664228,4300
8,20,-0.09300020979170519,0.15,-0.2081439954484734,0.022221064058916575,4200
8,21,0.062024921590294435,0.3506,-0.059576871577651964,0.18453895869787418,4100
8,22,0.163720618098143,0.0122,0.03295966190687248,0.2914831383289667,4025
8,23,0.2756375073566859,0.0,0.14487810412549007,0.4063530890967024,4000
8,24,0.36928611367311165,0.0,0.2376734184583959,0.5008034010422742,3975
8,25,0.3311533289360658,0.0,0.1953987483150631,0.4600413804458885,3950
