phase,lag,mean,p_value,ci_low,ci_high,n
3,46,0.1854432700867335,0.015,0.03968854596325864,0.3260290307488185,3950
3,47,-0.10338402116227638,0.1894,-0.2426613241941092,0.03548138424460147,3875
3,48,-0.16965665751250741,0.0342,-0.30472359756612655,-0.026597247873175297,3825
3,49,-0.15907804686392085,0.0394,-0.3020592052346187,-0.0118815230826763,3775
3,50,-0.18412237999942063,0.016,-0.32701349064679397,-0.04313947733727972,3725
3,51,-0.29622397224255465,0.0,-0.4406015404607184,-0.1495496341959886,3700
3,52,-0.4407951040529905,0.0,-0.5904315296548714,-0.28893243283650943,3650
3,53,-0.38060334068304186,0.0,-0.5397156504550829,-0.21668543200163096,3575
3,54,-0.24109268139605264,0.0034,-0.4068625778195166,-0.07355681276550605,3525
3,55,-0.09205000140220265,0.2538,-0.26536012389047786,0.08058120669974779,3475
3,56,-0.10647215751323702,0.1912,-0.28558082381008554,0.06750835186755301,3425
3,57,0.14820066090863504,0.0726,-0.03110128103619467,0.3257447296681947,3325
3,58,0.38853456945807907,0.0,0.20376876075575012,0.5658459572740961,3200
3,59,0.5641679498695629,0.0,0.37777974530928027,0.7470162924056009,3000
3,60,0.5574624618593071,0.0,0.36318969977849386,0.74800408099698,2775
4,0,-0.0406252767322845,0.5174,-0.1464275694302358,0.07014020486931972,6525
4,1,0.027506830338117225,0.659,-0.08364425109632061,0.1396627757413131,6500
4,2,0.07870255639352333,0.2044,-0.03305570728040069,0.18655925868389295,6500
4,3,0.21728881541305697,0.0004,0.1080859464827354,0.3292231522365894,6500
4,4,0.1809882419681563,0.003,0.0675000025482796,0.3006346000948384,6500
4,5,0.11088789550352854,0.0798,-0.00340937004819014,0.22648259190740555,6475
4,6,0.14174318070533945,0.022,0.024558574745912356,0.26023623707145305,6425
4,7,0.14044036156306444,0.0246,0.024533543005101455,0.260597818152863,6375
4,8,0.035566071562941566,0.5594,-0.07733822901520106,0.1481928626919824,6375
4,9,-0.10786931611890799,0.0792,-0.22117270834692385,0.004375396825084595,6375
4,10,-0.23280982056984492,0.0002,-0.3399142340018667,-0.1234150581615991,6375
4,11,-0.22495773130289914,0.0004,-0.33327086183306415,-0.11743644367888693,6325
4,12,-0.18828035333880797,0.0018,-0.3015191425685232,-0.07600302113052265,6275
4,13,-0.16245448994728073,0.0082,-0.27463467747163534,-0.043483802730887436,6200
4,14,-0.21919198558090458,0.0002,-0.3337043341874516,-0.10824541335474287,6125
4,15,-0.3485824213847711,0.0,-0.46022071261528924,-0.2317937700486628,6025
4,16,-0.4268050585301902,0.0,-0.5428598344674106,-0.31342074572499007,5925
4,17,-0.36752530934807986,0.0,-0.48348596138321376,-0.2552407394797807,5825
4,18,-0.1755433953861755,0.0086,-0.29230731980181607,-0.060929381075177244,5750
4,19,-0.22546360150161762,0.0004,-0.341594962185407,-0.1063263524816875,5700
4,20,-0.17051561492870262,0.009,-0.2907404911906543,-0.0497996129510967,5575
4,21,-0.017015604722265414,0.7992,-0.13705983917418707,0.1009604381524447,5450
4,22,0.005005099109976267,0.944,-0.1186601915341974,0.12645017784560053,5325
4,23,0.009663481104063888,0.8864,-0.11668014277772087,0.1377749695171464,5150
4,24,0.07562915024916278,0.2758,-0.05525645122426232,0.20861887452450298,5000
4,25,0.13626870944327632,0.0496,0.007830478002608542,0.2658968130730846,4875
4,26,0.0509084996725594,0.4786,-0.08315605748955857,0.1862352999145164,4800
4,27,0.04001235826913362,0.5736,-0.09103804259646615,0.17147461205718478,4750
4,28,0.08009797592528038,0.2578,-0.04834260708165789,0.21055459959797723,4725
4,29,-0.01979199243352589,0.7938,-0.1484804677462039,0.10689858789005192,4700
4,30,0.07142464823561671,0.3094,-0.059463840501032886,0.2093453957361831,4675
4,31,0.1803659465875993,0.0106,0.0434854195532132,0.3257292403845571,4650
4,32,0.24121200854079783,0.0004,0.09694200392542608,0.3784372321091271,4625
4,33,0.16252560096836238,0.023,0.023241962274204674,0.2991511623714046,4550
4,34,0.09427785005311688,0.1996,-0.041288190545413536,0.23034457047334395,4500
4,35,0.10403843395242088,0.1456,-0.03330895406617425,0.2383042399302867,4475
4,36,0.20130386594155253,0.0032,0.06237206270281869,0.3404419369405168,4400
4,37,0.1894192100621331,0.0076,0.051732768442902755,0.3265657893997495,4400
4,38,0.10901804711758299,0.1392,-0.02919358856306144,0.2510145651161013,4350
4,39,0.01653074870888745,0.8306,-0.1256660588252465,0.15984219807760114,4300
4,40,0.01955928952423414,0.7956,-0.12460329604161229,0.1665897553813502,4250
4,41,-0.02270830669368325,0.7688,-0.16746022874684244,0.12603879754543532,4225
4,42,-0.15089638458795912,0.0464,-0.2886545381672804,-0.011629266360170337,4150
4,43,-0.1711325689422049,0.0222,-0.31014931020936515,-0.029277579935124035,4075
4,44,-0.19248986832919968,0.012,-0.334433692060745,-0.05025978171859623,4050
4,45,-0.29557148718670745,0.0,-0.43822144440642796,-0.15554455063451414,3975
4,46,-0.40644048352996437,0.0,-0.5495338281906179,-0.2686127896068509,3850
