phase,lag,mean,p_value,ci_low,ci_high,n
4,51,0.05286131395896581,0.8626,-0.5057284137050477,0.6198562848379799,253
4,52,0.11277523951467286,0.7066,-0.4656053476895128,0.697620053269569,253
4,53,0.3808326244341285,0.1908,-0.20996803053510818,0.9929552602762479,253
4,54,0.4965742631743499,0.1014,-0.08360147629870113,1.1039290998573867,253
4,55,0.5570872314911333,0.0602,-0.02156855315806461,1.1658829082442457,253
4,56,0.505367455121441,0.0852,-0.10910121604096776,1.1022451015770007,253
4,57,0.35028875254966485,0.233,-0.2431894278965479,0.9626754582671831,253
4,58,-0.024499926751186913,0.9346,-0.6066798238824926,0.5525081277824875,253
4,59,-0.3606427940620599,0.2296,-0.9007323697509729,0.17364342325117502,253
4,60,-0.361806562172159,0.2234,-0.9021935269588269,0.2093887400719367,253
5,0,0.1130789371778932,0.6864,-0.43639855496613966,0.6835243616593193,263
5,1,0.08608241247939435,0.7728,-0.48913432314635674,0.6739613673949807,263
5,2,-0.15586792041304764,0.5952,-0.7347559587177797,0.42757188799166185,263
5,3,-0.3348011744976391,0.259,-0.8945981955650543,0.234991153300554,263
5,4,-0.45034244925707767,0.1204,-1.0195156493327628,0.12594145170243282,263
5,5,-0.46152886175730984,0.1144,-1.0537660477403097,0.1279447155622786,263
5,6,-0.44122250200234886,0.1354,-1.010038469111884,0.14145743122605622,263
5,7,-0.23557047010234297,0.42,-0.815129021686463,0.34327377863523656,263
5,8,-0.04772165292843966,0.8678,-0.6239655035384827,0.5380761871983931,263
5,9,-0.06184826916857617,0.8326,-0.6445508387879368,0.54259714890033,263
5,10,0.030172953832888837,0.9194,-0.5751000455483134,0.6253335354323437,263
5,11,0.25986176524406085,0.3898,-0.34225838225784017,0.8625702099233459,263
5,12,0.31558409099668133,0.2866,-0.26160072119654365,0.9107302246944768,263
5,13,0.07092621361936104,0.8042,-0.49760889646262185,0.6379924198741959,263
5,14,-0.32772942969511687,0.267,-0.8993820400961072,0.24479688698431015,263
5,15,-0.41486340404930344,0.159,-0.9842831060401276,0.16901159874071303,263
5,16,-0.520789225400504,0.0812,-1.054372252581185,0.032784948985047725,263
5,17,-0.4387859916065786,0.1318,-0.9735331585652914,0.12682654173842162,263
5,18,-0.2559685206162003,0.3806,-0.7928252809562578,0.314049678379607,263
5,19,-0.2630223550766148,0.3688,-0.8135363416570751,0.2882911184085877,263
5,20,-0.5308716211822495,0.0728,-1.120406194511564,0.03742218683659892,263
5,21,-0.649464333527732,0.0288,-1.220068320389827,-0.09812736555675937,263
5,22,-0.5396172647480548,0.0674,-1.0982194011056985,0.03638045153236903,263
5,23,-0.2887932953699609,0.32,-0.8606197734833606,0.3178143737508999,263
5,24,-0.20497477325307392,0.4844,-0.7784221068774113,0.3671397703901873,263
5,25,-0.18773500422075917,0.534,-0.7206919782693566,0.3590721702522508,263
5,26,-0.10609389769180926,0.7224,-0.6306373274870635,0.414617696057078,263
5,27,-0.2833891865740975,0.342,-0.7952788872290534,0.26000837015156536,263
5,28,-0.5874594122535179,0.045,-1.101792329443157,-0.03744821808576359,263
5,29,-0.7385720522694899,0.0106,-1.3027056735242792,-0.15739401543426706,263
5,30,-0.7665903700572678,0.0096,-1.3371243773347625,-0.1933826107184093,263
5,31,-0.5753817290777847,0.048,-1.1351521227387409,-0.02372894111957596,263
5,32,-0.32842590772572333,0.276,-0.8608513825821578,0.19286672679447928,263
5,33,-0.2592213414171671,0.3696,-0.8118246970289953,0.2846363549187244,263
5,34,-0.10484484835236771,0.7086,-0.6665064087823162,0.4384087036553536,263
5,35,0.1929928521371662,0.5008,-0.3584908779006009,0.7369602794424125,263
5,36,0.5519890738273162,0.059,-0.02233208689887817,1.1392690282999616,263
5,37,0.5764526231278835,0.0508,-0.012941774161045421,1.1582778126117226,263
5,38,0.29064261359709725,0.3156,-0.28603018567908534,0.8799721928318572,263
5,39,0.059519995139398325,0.851,-0.4993536761309154,0.6237931070598904,263
5,40,0.3083190020783178,0.3084,-0.25359354774656484,0.8819234944571899,263
5,41,0.5354706912020352,0.0704,-0.01628838720168442,1.1101898598059254,263
5,42,0.5848196757469522,0.049,0.02071158178953167,1.1716109337620089,263
