phase,lag,mean,p_value,ci_low,ci_high,n
5,13,0.02984894660403427,0.7154,-0.07988482269556309,0.14096405159443037,7925
5,14,0.2357924822441877,0.0008,0.1236378748244639,0.3459596028475323,7875
5,15,0.33588214924964216,0.0002,0.22331986135437962,0.45048523303468885,7775
5,16,0.26419436255197853,0.0004,0.15252668978817507,0.37613574399859945,7600
5,17,0.15482444346785948,0.0338,0.04477193099156143,0.26959689898433487,7475
5,18,0.05974474545502532,0.4572,-0.05211186471916325,0.17545837091108277,7325
5,19,0.014372869058711435,0.8664,-0.10176107989830495,0.13276895666023,7275
5,20,0.009927606739115899,0.8988,-0.10354973357194532,0.12671861698204448,7225
5,21,-0.006707209817229974,0.9372,-0.1222919538497813,0.10860978795242025,7175
5,22,0.000581813855339144,0.9962,-0.11577678424520264,0.11634730786504457,7100
5,23,0.07526207739948061,0.349,-0.043353864207822584,0.1968078938294375,7025
5,24,0.08964880390023967,0.2546,-0.031875646631591495,0.20853954252692314,6975
5,25,-0.0016165726234815946,0.979,-0.11473720750343146,0.11265209678663096,6925
5,26,0.08190023962219654,0.3064,-0.03227955267555435,0.19742805537931282,6850
5,27,0.029830117367625128,0.7236,-0.08132906544775113,0.14034408522141995,6800
5,28,-0.050919230546458465,0.5356,-0.16369027458421503,0.06290072099082111,6750
5,29,-0.09348142655093707,0.2418,-0.20327921081157416,0.015670880308547772,6700
5,30,-0.14187853976854625,0.0676,-0.25190857849402143,-0.030242461477470384,6625
5,31,-0.13563691293577698,0.0816,-0.25064029288168665,-0.02000184744908669,6525
5,32,-0.09991106200027444,0.2118,-0.21218561434820407,0.0151317216789766,6475
5,33,-0.21139264332289115,0.0056,-0.32468312671689736,-0.09541526034685532,6450
5,34,-0.321040888278507,0.0,-0.4362393341250182,-0.20675644594540138,6400
5,35,-0.2612152833044613,0.0004,-0.3766726301823392,-0.14743610908126464,6375
5,36,-0.06577418346266774,0.432,-0.1733061447623953,0.04714971256872879,6325
5,37,0.1071908513041991,0.1814,-0.005378794200135324,0.21750410094025163,6250
5,38,0.17584355493756595,0.0278,0.06241676398224793,0.28922649319780697,6175
5,39,0.23874541415582778,0.002,0.11967077493534199,0.3502778693173178,6075
5,40,0.25908268017484987,0.0008,0.14045729239242474,0.3792585423363839,5975
5,41,0.1654382934624092,0.0334,0.039629745859541016,0.2830517011972294,5850
5,42,0.21373300369114442,0.007,0.08717565763869,0.3350727334839538,5700
5,43,0.20600545552879673,0.0096,0.08236739290929516,0.3317419329619429,5525
5,44,0.08379497221976508,0.3462,-0.041304373907778226,0.2106473783117972,5400
5,45,0.02204514163733261,0.8042,-0.10918314711289104,0.14739142798207416,5275
5,46,-0.033242543048101814,0.7076,-0.16330196235481603,0.09108332569199482,5200
5,47,-0.0431365322471236,0.6348,-0.17379975460786026,0.08457135271963409,5150
